Swiggy Order Report
Duration :,2022-12-01,2022-12-31
Restaurant Name & Address :,QMomo,"Shop No 2, Milan Industrial Estate, Off T J Road, Cotton Green (W), Jijamata Nagar, Abhyudaya Nagar, Parel, Mumbai, Maharashtra 400033, India"
Restaurant Id :,634264
Disclaimer,This data is raw data and has not undergone our quality assurance procedures. This is released as preliminary data to be used only with appropriate caution. Final settlements will be based on invoices raised.
Order ID,Order-status,Order-relay-time(ordered time),Order-acceptance-time <placed_time>,Order-delivery-time,Total-bill-amount <bill>,Tax Restaurant,Item-SGST,Item-CGST,Item-IGST,PackagingCharge-SGST,PackagingCharge-CGST,PackagingCharge-IGST,ServiceCharge-SGST,ServiceCharge-CGST,ServiceCharge-IGST,Item-GST-Inclusive,Packaging_GST_Inclusive,ServiceCharge-GST-inclusive,Restaurant Trade Discount,Restaurant Coupon Discount Share,Packing-charge,Cancelled reason,Food-prepared <Yes/No>,Order-Cancellation-time,Edited-status,Item-count,MOU type,Cancellation-responsible-entity,Restaurant-bear,Item1-name_reward_type_quantity_price+Variants+Addons
155384122172,delivered,2022-12-29 15:45:23,2022-12-29 15:47:05,2022-12-29 16:21:17,210.00,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_80+Half,Classic Chicken Steamed Momos_NA_1_120+Full
155322027787,delivered,2022-12-28 22:30:55,2022-12-28 22:31:12,2022-12-28 23:11:49,158.00,7.50,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_70+Half,Classic Chicken Fried Momos_NA_1_80+Half
155320386143,delivered,2022-12-28 22:03:09,2022-12-28 22:07:13,2022-12-28 22:38:19,147.00,7.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_140+Full
155313820284,delivered,2022-12-28 20:13:59,2022-12-28 20:14:10,2022-12-28 20:50:33,347.00,16.50,8.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Cheese Corn Fried Momos_NA_1_140+Full,Classic Chicken Steamed Momos_NA_1_120+Full,Paneer Fried Momos_NA_1_70+Half
155304896049,delivered,2022-12-28 17:44:57,2022-12-28 17:45:14,2022-12-28 18:21:52,126.00,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_120+Full
155287719254,delivered,2022-12-28 12:58:55,2022-12-28 12:59:06,2022-12-28 13:33:13,74.00,3.50,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_70+Half
155230627438,delivered,2022-12-27 21:07:26,2022-12-27 21:07:36,2022-12-27 21:48:22,189.00,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Veg Steamed Momos_NA_1_60+Half,Classic Chicken Steamed Momos_NA_1_120+Full
155220647307,delivered,2022-12-27 18:20:58,2022-12-27 18:21:09,2022-12-27 18:56:29,189.00,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_120+Full,Veg Steamed Momos_NA_1_60+Half
155219081373,delivered,2022-12-27 17:54:57,2022-12-27 17:55:19,2022-12-27 18:25:11,221.00,10.50,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_70+Half,Veg Steamed Momos_NA_1_60+Half,Cheese Corn Fried Momos_NA_1_80+Half
155060169126,delivered,2022-12-25 21:46:11,2022-12-25 21:46:41,2022-12-25 22:20:28,84.00,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Veg Steamed Momos_NA_1_80+Full
155057379048,delivered,2022-12-25 20:59:41,2022-12-25 21:00:18,2022-12-25 21:33:32,200.00,9.50,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Steamed Momos_NA_1_90+Full,Cheese Corn Steamed Momos_NA_1_100+Full
155026152758,delivered,2022-12-25 12:19:32,2022-12-25 12:19:44,2022-12-25 13:06:12,305.00,14.50,7.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Veg Steamed Momos_NA_1_80+Full,Paneer Steamed Momos_NA_1_90+Full,Cheese Corn Fried Momos_NA_1_120+Full
155025890212,cancelled,2022-12-25 12:15:18,2022-12-25 12:15:54,,315.00,15.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,2022-12-25 12:30:38,unedited,4,NEW_MOU,RESTAURANT,,Paneer Steamed Momos_NA_1_50+Half,Classic Chicken Fried Momos_NA_1_70+Half,Classic Chicken Steamed Momos_NA_2_120+Half,Paneer Fried Momos_NA_1_60+Half
154966314052,cancelled,2022-12-24 19:42:12,2022-12-24 19:42:23,,231.00,11.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,2022-12-24 19:47:43,unedited,2,NEW_MOU,RESTAURANT,,Classic Chicken Steamed Momos_NA_1_100+Full,Classic Chicken Fried Momos_NA_1_120+Full
154961806808,delivered,2022-12-24 18:27:37,2022-12-24 18:28:09,2022-12-24 19:05:41,126.00,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full
154954841208,delivered,2022-12-24 16:30:43,2022-12-24 16:30:56,2022-12-24 17:09:07,179.00,8.50,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_100+Full,Classic Chicken Fried Momos_NA_1_70+Half
154943518744,delivered,2022-12-24 13:22:14,2022-12-24 13:22:23,2022-12-24 13:53:57,294.00,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Veg Fried Momos_NA_1_100+Full,Jain Fried Momos_NA_1_70+Half,Paneer Fried Momos_NA_1_110+Full
154936170245,delivered,2022-12-24 11:19:31,2022-12-24 11:19:43,2022-12-24 12:01:11,252.00,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_100+Full,Classic Chicken Fried Momos_NA_1_70+Half,Cheese Corn Fried Momos_NA_1_70+Half
154887783451,delivered,2022-12-23 21:53:04,2022-12-23 21:56:09,2022-12-23 22:24:36,168.00,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Veg Steamed Momos_NA_2_160+Full
154887095876,delivered,2022-12-23 21:42:58,2022-12-23 21:44:05,2022-12-23 22:25:02,368.00,17.50,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_5_350+Half
154883918359,delivered,2022-12-23 20:49:02,2022-12-23 20:49:51,2022-12-23 21:17:39,168.00,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Fried Momos_NA_1_60+Half,Cheese Corn Steamed Momos_NA_1_100+Full
154868376059,delivered,2022-12-23 16:29:37,2022-12-23 16:30:26,2022-12-23 17:57:07,315.00,15.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full,Classic Chicken Steamed Momos_NA_1_60+Half,Cheese Corn Fried Momos_NA_1_120+Full
154802463538,delivered,2022-12-22 22:11:04,2022-12-22 22:11:59,2022-12-22 22:55:21,336.00,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Steamed Momos_NA_2_200+Full,Classic Chicken Fried Momos_NA_1_120+Full
154801176043,delivered,2022-12-22 21:50:01,2022-12-22 21:50:47,2022-12-22 22:31:45,294.00,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Paneer Fried Momos_NA_1_110+Full,Cheese Corn Steamed Momos_NA_1_100+Full,Cheese Corn Fried Momos_NA_1_70+Half
154796917675,delivered,2022-12-22 20:38:39,2022-12-22 20:43:26,2022-12-22 21:36:33,210.00,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_2_200+Full
154790159011,delivered,2022-12-22 18:46:00,2022-12-22 18:53:45,2022-12-22 19:29:27,200.00,9.50,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Steamed Momos_NA_1_90+Full,Cheese Corn Steamed Momos_NA_1_100+Full
154786849639,delivered,2022-12-22 17:50:50,2022-12-22 17:51:21,2022-12-22 18:44:49,284.00,13.50,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Veg Fried Momos_NA_1_100+Full,Cheese Corn Fried Momos_NA_1_120+Full,Paneer Steamed Momos_NA_1_50+Half
154778398789,delivered,2022-12-22 15:29:59,2022-12-22 15:30:55,2022-12-22 16:17:29,305.00,14.50,7.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Steamed Momos_NA_1_90+Full,Classic Chicken Steamed Momos_NA_2_200+Full
154699016112,delivered,2022-12-21 17:27:03,2022-12-21 17:27:21,2022-12-21 18:39:03,189.00,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Veg Steamed Momos_NA_1_80+Full,Veg Fried Momos_NA_1_100+Full
154698737083,delivered,2022-12-21 17:22:48,2022-12-21 17:23:20,2022-12-21 18:32:15,210.00,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Cheese Corn Fried Momos_NA_1_70+Half,Classic Chicken Fried Momos_NA_1_70+Half,Classic Chicken Steamed Momos_NA_1_60+Half
154508689173,delivered,2022-12-19 12:35:11,2022-12-19 12:35:24,2022-12-19 13:20:28,231.00,11.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full,Classic Chicken Steamed Momos_NA_1_100+Full
154452449281,delivered,2022-12-18 21:00:48,2022-12-18 21:13:49,2022-12-18 21:57:49,326.00,15.50,7.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,4,NEW_MOU,,,Veg Steamed Momos_NA_1_80+Full,Paneer Fried Momos_NA_1_110+Full,Jain Fried Momos_NA_1_70+Half,Paneer Steamed Momos_NA_1_50+Half
154447690052,delivered,,,2022-12-18 20:27:56,168.00,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Veg Steamed Momos_NA_2_160+Full
154434859725,delivered,,,2022-12-18 17:19:14,179.00,8.50,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_100+Full,Classic Chicken Fried Momos_NA_1_70+Half
154418893984,delivered,2022-12-18 11:38:16,2022-12-18 12:10:50,2022-12-18 12:45:24,126.00,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full
154370187341,delivered,2022-12-17 22:06:45,2022-12-17 22:07:18,2022-12-17 23:21:01,116.00,5.50,2.75,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Veg Steamed Momos_NA_1_50+Half,Veg Fried Momos_NA_1_60+Half
154367587833,delivered,2022-12-17 21:23:11,2022-12-17 21:23:27,2022-12-17 21:55:07,284.00,13.50,6.75,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Veg Steamed Momos_NA_1_80+Full,Paneer Steamed Momos_NA_1_90+Full,Classic Chicken Steamed Momos_NA_1_100+Full
154367420644,delivered,2022-12-17 21:20:46,2022-12-17 21:21:10,2022-12-17 22:06:33,189.00,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Steamed Momos_NA_3_180+Half
154365594832,delivered,2022-12-17 20:50:23,2022-12-17 20:50:35,2022-12-17 21:26:50,74.00,3.50,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Fried Momos_NA_1_70+Half
154365224902,delivered,2022-12-17 20:44:04,2022-12-17 20:44:16,2022-12-17 21:26:35,210.00,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_2_200+Full
154346055915,delivered,2022-12-17 15:24:16,2022-12-17 15:24:46,2022-12-17 15:50:55,168.00,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Veg Steamed Momos_NA_1_50+Half,Classic Chicken Steamed Momos_NA_1_60+Half,Paneer Steamed Momos_NA_1_50+Half
154337099713,delivered,2022-12-17 12:55:21,2022-12-17 12:56:09,2022-12-17 13:28:44,105.00,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_100+Full
154185237496,delivered,2022-12-15 18:44:22,2022-12-15 18:45:10,2022-12-15 19:30:24,200.00,9.50,4.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,3,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_70+Half,Veg Fried Momos_NA_1_60+Half,Classic Chicken Steamed Momos_NA_1_60+Half
154171850210,delivered,2022-12-15 15:01:07,2022-12-15 15:01:23,2022-12-15 15:34:29,221.00,10.50,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Fried Momos_NA_1_110+Full,Veg Fried Momos_NA_1_100+Full
154169523313,delivered,2022-12-15 14:22:25,2022-12-15 14:22:53,2022-12-15 14:52:39,158.00,7.50,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Paneer Steamed Momos_NA_3_150+Half
154167199828,delivered,,,2022-12-15 14:27:59,231.00,11.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full,Classic Chicken Steamed Momos_NA_1_100+Full
153906868412,delivered,2022-12-12 13:24:48,2022-12-12 13:25:11,2022-12-12 14:05:47,252.00,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,4,NEW_MOU,,,Veg Steamed Momos_NA_1_50+Half,Veg Fried Momos_NA_1_60+Half,Cheese Corn Fried Momos_NA_1_70+Half,Paneer Fried Momos_NA_1_60+Half
153764323560,delivered,2022-12-10 21:48:59,2022-12-10 21:49:25,2022-12-10 22:22:13,242.00,11.50,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Paneer Fried Momos_NA_1_110+Full,Cheese Corn Fried Momos_NA_1_120+Full
153762857878,delivered,2022-12-10 21:24:48,2022-12-10 21:25:12,2022-12-10 22:07:23,252.00,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_120+Full,Cheese Corn Fried Momos_NA_1_120+Full
153758916335,delivered,2022-12-10 20:19:24,2022-12-10 20:19:45,2022-12-10 20:52:50,221.00,10.50,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,2,NEW_MOU,,,Cheese Corn Steamed Momos_NA_1_100+Full,Paneer Fried Momos_NA_1_110+Full
153563799415,delivered,2022-12-08 14:07:36,2022-12-08 14:08:06,2022-12-08 14:41:11,74.00,3.50,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_70+Half
153563476474,delivered,2022-12-08 14:02:44,2022-12-08 14:02:52,2022-12-08 14:47:55,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_60+Half
153561223699,delivered,2022-12-08 13:25:22,2022-12-08 13:25:38,2022-12-08 14:27:17,74.00,3.50,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_1_70+Half
153506998101,delivered,2022-12-07 22:20:00,2022-12-07 22:20:21,2022-12-07 22:47:02,252.00,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Fried Momos_NA_2_240+Full
153506151260,delivered,2022-12-07 22:06:07,2022-12-07 22:06:24,2022-12-07 22:21:28,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Steamed Momos_NA_1_60+Half
153506065172,delivered,2022-12-07 22:05:29,2022-12-07 22:05:42,2022-12-07 22:35:55,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Paneer Fried Momos_NA_1_60+Half
153506003917,delivered,2022-12-07 22:03:46,2022-12-07 22:03:56,2022-12-07 22:41:48,53.00,2.50,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Paneer Steamed Momos_NA_1_50+Half
153505473005,delivered,2022-12-07 21:54:56,2022-12-07 21:57:00,2022-12-07 22:42:34,53.00,2.50,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Paneer Steamed Momos_NA_1_50+Half
153504971449,delivered,2022-12-07 21:46:12,2022-12-07 21:46:35,2022-12-07 22:25:05,105.00,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_1_100+Full
153502893253,delivered,2022-12-07 21:12:17,2022-12-07 21:12:26,2022-12-07 21:38:07,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Steamed Momos_NA_1_60+Half
153502769499,delivered,2022-12-07 21:09:59,2022-12-07 21:10:15,2022-12-07 21:41:04,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Steamed Momos_NA_1_60+Half
153502368357,delivered,2022-12-07 21:03:49,2022-12-07 21:03:58,2022-12-07 21:41:45,63.00,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Cheese Corn Steamed Momos_NA_1_60+Half
153501816954,delivered,2022-12-07 20:54:02,2022-12-07 20:54:16,2022-12-07 21:34:22,210.00,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,0,0.0,0.00,,,,unedited,1,NEW_MOU,,,Classic Chicken Steamed Momos_NA_2_200+Full
